Id,ObjectId,InputTime,PersianDate,Level,PreviousLevel,Volume,PreviousVolume,Area,EvaporationCoefficient,InputVolumeCalculator,InputFlowCalculator,DaricheAbgiriFlow,DaricheAbgiriVolume,PumpazhFlow,PumpazhVolume,SarrizFlow,SarrizVolume,TakhlieRosobFlow,TakhlieRosobVolume,Tabkhir,TabkhirVolume,NashtFlow,NashtVolume,ZehkeshFlow,ZehkeshVolume,NiroghahFlow,NiroghahVolume,TotalOutVolume,TotalOutFlow,TotalActiveEnergy,TotalReactiveEnergy,TotalActiveHour,TotalActiveMinute,TotalReactiveHour,TotalReactiveMinute,ShorbFlow,ShorbVolume,SanatFlow,SanatVolume,KeshavarziFlow,KeshavarziVolume,SayerFlow,SayerVolume,TotalUsageVolume,TotalUsageFlow,Baran,Barf,TotalRain,WaterYearInputVolume,WaterYearOutPutVolume,TotalVolume
8072,29,2024-08-25 00:00:00.000,14030604,202.57,202.65,2945.97,2954.75,110.06,0.55,1.4748,17.0694,8,0.6912,0,0,0,0,0,0,10.51,0.6368,0,0,2.0995,0.1814,0,0,10.2548,118.6898,1973,607,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401.6508,2155.437,5273.6
8073,29,2024-08-26 00:00:00.000,14030605,202.47,202.57,2934.99,2945.97,109.78,0.55,0.3736,4.3241,7.5,0.648,0,0,0,0,0,0,15.76,0.9528,0,0,2.0995,0.1814,0,0,11.3536,131.4074,2168,617,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402.0244,2166.7906,5273.6
8074,29,2024-08-27 00:00:00.000,14030606,202.4,202.47,2927.31,2934.99,109.58,0.55,1.0519,12.1748,7,0.6048,0,0,0,0,0,0,20.13,1.2143,0,0,2.0995,0.1814,0,0,8.7319,101.0637,1529,340,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403.0763,2175.5225,5273.6
8075,29,2024-08-28 00:00:00.000,14030607,202.32,202.4,2918.52,2927.31,109.36,0.55,0.689,7.9745,7,0.6048,0,0,0,0,0,0,19.26,1.1596,0,0,2.0995,0.1814,0,0,9.479,109.7106,1706,425,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403.7653,2185.0015,5273.6
8076,29,2024-08-29 00:00:00.000,14030608,202.25,202.32,2910.84,2918.52,109.17,0.55,0.6872,7.9537,7,0.6048,0,0,0,0,0,0,13.13,0.7891,0,0,2.0995,0.1814,0,0,8.3672,96.8426,1513,538,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404.4525,2193.3687,5273.6
8077,29,2024-08-30 00:00:00.000,14030609,202.18,202.25,2903.15,2910.84,108.97,0.55,1.1596,13.4213,7,0.6048,0,0,0,0,0,0,14.01,0.8404,0,0,2.0995,0.1814,0,0,8.8496,102.4259,1610,546,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405.6121,2202.2183,5273.6
8078,29,2024-08-31 00:00:00.000,14030610,202.12,202.18,2896.57,2903.15,108.81,0.55,2.3758,27.4977,7,0.6048,0,0,0,0,0,0,14.88,0.8912,0,0,2.0995,0.1814,0,0,8.9558,103.6551,1628,498,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407.9879,2211.1741,5273.6
8079,29,2024-09-01 00:00:00.000,14030611,202.04,202.12,2887.78,2896.57,108.58,0.55,0.2521,2.9178,7,0.6048,0,0,0,0,0,0,13.13,0.7849,0,0,2.0995,0.1814,0,0,9.0421,104.6539,1655,595,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408.24,2220.2162,5273.6
8080,29,2024-09-02 00:00:00.000,14030612,201.98,202.04,2881.2,2887.78,108.42,0.55,2.4088,27.8796,7,0.6048,0,0,0,0,0,0,12.26,0.7316,0,0,2.0995,0.1814,0,0,8.9888,104.037,1655,595,16,43,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.6488,2229.205,5273.6
8081,29,2024-09-03 00:00:00.000,14030613,201.91,201.98,2873.51,2881.2,108.22,0.55,1.0486,12.1366,7,0.6048,0,0,0,0,0,0,14.01,0.8347,0,0,2.0995,0.1814,0,0,8.7386,101.1412,1590,449,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411.6974,2237.9436,5273.6
8082,29,2024-09-04 00:00:00.000,14030614,201.82,201.91,2863.63,2873.51,107.97,0.55,0.7097,8.2141,5.0995,0.4406,0,0,0,0,0,0,12.26,0.7289,0,0,2.0995,0.1814,0,0,10.5897,122.566,2029,774,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412.4071,2248.5333,5273.6
8083,29,2024-09-05 00:00:00.000,14030615,201.74,201.82,2854.85,2863.63,107.75,0.55,0.4747,5.4942,5.25,0.4536,0,0,0,0,0,0,13.13,0.7789,0,0,2.0995,0.1814,0,0,9.2547,107.1146,1727,732,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412.8818,2257.788,5273.6
8084,29,2024-09-06 00:00:00.000,14030616,201.66,201.74,2846.06,2854.85,107.53,0.55,0.974,11.2731,7,0.6048,0,0,0,0,0,0,14.01,0.8294,0,0,2.0995,0.1814,0,0,9.764,113.0093,1793,697,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413.8558,2267.552,5273.6
8085,29,2024-09-07 00:00:00.000,14030617,201.58,201.66,2837.28,2846.06,107.31,0.55,0.9212,10.662,8.1204,0.7016,0,0,0,0,0,0,17.51,1.0345,0,0,2.0995,0.1814,0,0,9.7012,112.2824,1727,567,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414.777,2277.2532,5273.6
8086,29,2024-09-08 00:00:00.000,14030618,201.51,201.58,2829.6,2837.28,107.11,0.55,0.938,10.8565,10,0.864,0,0,0,0,0,0,12.26,0.7229,0,0,2.0995,0.1814,0,0,8.618,99.7454,1503,543,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415.715,2285.8712,5273.6
8087,29,2024-09-09 00:00:00.000,14030619,201.42,201.51,2819.72,2829.6,106.86,0.55,1.0696,12.3796,12.4201,1.0731,0,0,0,0,0,0,14.01,0.8244,0,0,2.0995,0.1814,0,0,10.9496,126.7315,1984,523,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416.7846,2296.8208,5273.6
8088,29,2024-09-10 00:00:00.000,14030620,201.32,201.42,2808.74,2819.72,106.59,0.55,0,0,13,1.1232,0,0,0,0,0,0,15.76,0.9251,0,0,2.0995,0.1814,0,0,10.9526,126.7662,1945,573,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416.7846,2307.7734,5273.6
8089,29,2024-09-11 00:00:00.000,14030621,201.24,201.32,2799.95,2808.74,106.36,0.55,1.5263,17.6655,14.4201,1.2459,0,0,0,0,0,0,15.76,0.9229,0,0,2.0995,0.1814,0,0,10.3163,119.4016,1780,456,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418.3109,2318.0897,5273.6
8090,29,2024-09-12 00:00:00.000,14030622,201.16,201.24,2791.17,2799.95,106.14,0.55,0.5079,5.8785,15,1.296,0,0,0,0,0,0,10.51,0.6142,0,0,2.0995,0.1814,0,0,9.2879,107.4988,1599,510,14,47,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3418.8188,2327.3776,5273.6
8091,29,2024-09-13 00:00:00.000,14030623,201.09,201.16,2783.49,2791.17,105.95,0.55,0.9588,11.0972,15,1.296,0,0,0,0,0,0,12.26,0.7151,0,0,2.0995,0.1814,0,0,8.6388,99.9861,1433,512,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419.7776,2336.0164,5273.6
8092,29,2024-09-14 00:00:00.000,14030624,201,201.09,2773.6,2783.49,105.7,0.55,0.4702,5.4421,15,1.296,0,0,0,0,0,0,12.26,0.7136,0,0,2.0995,0.1814,0,0,10.3602,119.9097,1794,734,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420.2478,2346.3766,5273.6
8093,29,2024-09-15 00:00:00.000,14030625,200.91,201,2763.72,2773.6,105.45,0.55,0,0,15,1.296,0,0,0,0,0,0,11.38,0.6608,0,0,2.0995,0.1814,0,0,9.82,113.6574,1696,682,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420.2478,2356.1966,5273.6
8094,29,2024-09-16 00:00:00.000,14030626,200.81,200.91,2752.74,2763.72,105.17,0.55,0.6354,7.3542,15,1.296,0,0,0,0,0,0,12.26,0.7101,0,0,2.0995,0.1814,0,0,11.6154,134.4375,2072,873,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420.8832,2367.812,5273.6
8095,29,2024-09-17 00:00:00.000,14030627,200.71,200.81,2741.77,2752.74,104.89,0.55,0.6073,7.0289,15,1.296,0,0,0,0,0,0,10.51,0.6071,0,0,2.0995,0.1814,0,0,11.5773,133.9965,2094,771,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421.4905,2379.3893,5273.6
8096,29,2024-09-18 00:00:00.000,14030628,200.62,200.71,2731.88,2741.77,104.64,0.55,0.8309,9.6169,15,1.296,0,0,0,0,0,0,12.26,0.7064,0,0,2.0995,0.1814,0,0,10.7209,124.0845,1869,770,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422.3214,2390.1102,5273.6
8097,29,2024-09-19 00:00:00.000,14030629,200.54,200.62,2723.1,2731.88,104.42,0.55,1.069,12.3727,15,1.296,0,0,0,0,0,0,10.51,0.6042,0,0,2.0995,0.1814,0,0,9.849,113.9931,1703,628,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.3904,2399.9592,5273.6
8098,29,2024-09-20 00:00:00.000,14030630,200.45,200.54,2713.22,2723.1,104.17,0.55,0,0,15,1.296,0,0,0,0,0,0,10.51,0.6029,0,0,2.0995,0.1814,0,0,9.6464,111.6481,1684,367,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.3904,2409.6056,5273.6
8099,29,2024-09-21 00:00:00.000,14030631,200.36,200.45,2441.34,2713.22,103.92,0.55,0,0,15,1.296,0,0,0,0,0,0,9.63,0.5511,0,0,2.0995,0.1814,0,0,9.744,112.7778,1696,523,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.3904,2419.3496,5273.6
8100,29,2024-09-22 00:00:00.000,14030701,200.26,200.36,2426.483,2441.34,98.8084,0.65,0,0,15,1.296,0,0,0,0,0,0,7,0.4612,0,0,2.0995,0.1814,0,0,12.1183,140.2581,2267,493,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1183,4966.85
8101,29,2024-09-23 00:00:00.000,14030702,200.13,200.26,2416.09,2426.483,103.28,0.65,3.5882,41.5301,15,1.296,0,0,0,0,0,0,13.13,0.883,0,0,2.0995,0.1814,0,0,13.9812,161.8194,2586,614,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5882,26.0995,4966.85
8102,29,2024-09-24 00:00:00.000,14030703,200.03,200.13,2405.11,2416.09,103.01,0.65,0.4096,4.7407,15,1.296,0,0,0,0,0,0,12.26,0.822,0,0,2.0995,0.1814,0,0,11.3896,131.8241,2023,473,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9978,37.4891,4966.85
8103,29,2024-09-25 00:00:00.000,14030704,199.91,200.03,2393.09,2405.11,102.71,0.65,0,0,15,1.296,0,0,0,0,0,0,14.01,0.9367,0,0,2.0995,0.1814,0,0,12.0149,139.0613,2117,582,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9978,49.504,4966.85
8104,29,2024-09-26 00:00:00.000,14030705,199.82,199.91,2384.36,2393.09,102.5,0.65,1.7542,20.3032,15,1.296,0,0,0,0,0,0,14.01,0.9344,0,0,2.0995,0.1814,0,0,10.4842,121.3449,1774,634,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.752,59.9882,4966.85
8105,29,2024-09-27 00:00:00.000,14030706,199.74,199.82,2375.4294,2384.36,97.0828,0.65,0.0902,1.044,15,1.296,0,0,0,0,0,0,13.13,0.8517,0,0,2.0995,0.1814,0,0,9.0208,104.4074,1464,456,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8422,69.009,4966.85
8106,29,2024-09-28 00:00:00.000,14030707,199.66,199.74,2367.7246,2375.4294,96.8408,0.65,1.347,15.5903,15,1.296,0,0,0,0,0,0,10.51,0.6624,0,0,2.0995,0.1814,0,0,9.0518,104.7662,1495,427,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1892,78.0608,4966.85
8107,29,2024-09-29 00:00:00.000,14030708,199.57,199.66,2359.0566,2367.7246,96.5685,0.65,0.435,5.0347,15,1.296,0,0,0,0,0,0,11.38,0.7153,0,0,2.2002,0.1901,0,0,9.103,105.3588,1505,510,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6242,87.1638,4966.85
8108,29,2024-09-30 00:00:00.000,14030709,199.49,199.57,2351.3518,2359.0566,96.3265,0.65,1.3887,16.0729,15,1.296,0,0,0,0,0,0,7,0.4388,0,0,2.2002,0.1901,0,0,9.0935,105.2488,1578,412,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0129,96.2573,4966.85
8109,29,2024-10-01 00:00:00.000,14030710,199.39,199.49,2341.721,2351.3518,96.024,0.65,0.2517,2.9132,15,1.296,0,0,0,0,0,0,12.26,0.7664,0,0,2.2002,0.1901,0,0,9.8825,114.3808,1663,444,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2646,106.1398,4966.85
8110,29,2024-10-02 00:00:00.000,14030711,199.3,199.39,2333.053,2341.721,95.7517,0.65,3.9811,46.0775,15,1.296,0,0,0,0,0,0,10.51,0.6551,0,0,2.2002,0.1901,0,0,12.6491,146.4016,2294,904,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2457,118.7889,4966.85
8111,29,2024-10-03 00:00:00.000,14030712,199.25,199.3,2328.2375,2333.053,95.6004,0.65,3.8661,44.7465,15,1.296,0,0,0,0,0,0,9.63,0.5989,0,0,2.2002,0.1901,0,0,8.6816,100.4815,1442,415,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1118,127.4705,4966.85
8112,29,2024-10-04 00:00:00.000,14030713,199.18,199.25,2321.4958,2328.2375,95.3887,0.65,1.6735,19.3692,15,1.296,0,0,0,0,0,0,9.63,0.5977,0,0,2.2002,0.1901,0,0,8.4152,97.3981,1382,436,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7853,135.8857,4966.85
8113,29,2024-10-05 00:00:00.000,14030714,199.09,199.18,2312.828,2321.4958,95.1164,0.65,0.175,2.0255,15,1.296,0,0,0,0,0,0,7.88,0.4879,0,0,2.2002,0.1901,0,0,8.8428,102.3472,1500,346,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9603,144.7285,4966.85
8114,29,2024-10-06 00:00:00.000,14030715,199.02,199.09,2306.0862,2312.828,94.9046,0.65,0.0729,0.8438,16,1.3824,0,0,0,0,0,0,9.63,0.5947,0,0,2.2002,0.1901,0,0,6.8147,78.8738,1005,268,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0332,151.5432,4966.85
8115,29,2024-10-07 00:00:00.000,14030716,198.96,199.02,2300.422,2306.0862,94.7357,0.65,1.9928,23.0648,17,1.4688,0,0,0,0,0,0,7.88,0.4857,0,0,2.2002,0.1901,0,0,7.657,88.6227,1202,284,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.026,159.2002,4966.85
8116,29,2024-10-08 00:00:00.000,14030717,198.91,198.96,2295.7495,2300.422,94.6003,0.65,3.0587,35.4016,17,1.4688,0,0,0,0,0,0,8.75,0.5384,0,0,2.2002,0.1901,0,0,7.7312,89.4815,1199,361,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0847,166.9314,4966.85
8117,29,2024-10-09 00:00:00.000,14030718,198.86,198.91,2291.077,2295.7495,94.4648,0.65,2.6428,30.588,17,1.4688,0,0,0,0,0,0,7,0.4301,0,0,2.2002,0.1901,0,0,7.3153,84.6678,1122,350,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7275,174.2467,4966.85
8118,29,2024-10-10 00:00:00.000,14030719,198.79,198.86,2284.5354,2291.077,94.2752,0.65,0.8862,10.2569,17,1.4688,0,0,0,0,0,0,7,0.4294,0,0,2.2002,0.1901,0,0,7.4278,85.9699,1149,324,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6137,181.6745,4966.85
8119,29,2024-10-11 00:00:00.000,14030720,198.69,198.79,2275.1904,2284.5354,94.0043,0.65,2.3568,27.2778,17,1.4688,0,0,0,0,0,0,7,0.4283,0,0,2.2002,0.1901,0,0,11.7018,135.4375,2075,431,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9705,193.3763,4966.85
8120,29,2024-10-12 00:00:00.000,14030721,198.58,198.69,2264.911,2275.1904,93.7063,0.65,1.432,16.5741,17,1.4688,0,0,0,0,0,0,8.75,0.5338,0,0,2.2002,0.1901,0,0,11.7114,135.5486,2068,408,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4025,205.0877,4966.85
8121,29,2024-10-13 00:00:00.000,14030722,198.51,198.58,2258.3694,2264.911,93.5167,0.65,1.1465,13.2697,17,1.4688,0,0,0,0,0,0,8.75,0.5324,0,0,2.2002,0.1901,0,0,7.6881,88.9826,1193,347,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.549,212.7758,4966.85
8122,29,2024-10-14 00:00:00.000,14030723,198.42,198.51,2249.959,2258.3694,93.2729,0.65,0.5163,5.9757,17,1.4688,0,0,0,0,0,0,7,0.4249,0,0,2.2002,0.1901,0,0,8.9267,103.3183,1485,428,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0653,221.7025,4966.85
8123,29,2024-10-15 00:00:00.000,14030724,198.35,198.42,2243.4175,2249.959,93.0832,0.65,1.0788,12.4861,17,1.4688,0,0,0,0,0,0,7,0.424,0,0,2.2002,0.1901,0,0,7.6203,88.1979,1197,288,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1441,229.3228,4966.85
8124,29,2024-10-16 00:00:00.000,14030725,198.29,198.35,2237.8105,2243.4175,92.9207,0.65,2.2268,25.7731,17,1.4688,0,0,0,0,0,0,7,0.4232,0,0,2.2002,0.1901,0,0,7.8338,90.669,1230,338,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3709,237.1566,4966.85
8125,29,2024-10-17 00:00:00.000,14030726,198.25,198.29,2234.0725,2237.8105,92.8124,0.65,3.8454,44.5069,17,1.4688,0,0,0,0,0,0,7,0.4225,0,0,2.2002,0.1901,0,0,7.5834,87.7708,1178,325,11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2163,244.74,4966.85
8126,29,2024-10-18 00:00:00.000,14030727,198.19,198.25,2228.4656,2234.0725,92.6498,0.65,1.6048,18.5741,17,1.4688,0,0,0,0,0,0,7.88,0.475,0,0,2.2002,0.1901,0,0,7.2117,83.4688,1088,349,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8211,251.9517,4966.85
8127,29,2024-10-19 00:00:00.000,14030728,198.13,198.19,2222.8584,2228.4656,92.4873,0.65,2.3472,27.1667,17,1.4688,0,0,0,0,0,0,7,0.4212,0,0,2.2002,0.1901,0,0,7.9544,92.0648,1258,386,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1683,259.9061,4966.85
8128,29,2024-10-20 00:00:00.000,14030729,198.07,198.13,2217.2515,2222.8584,92.3247,0.65,2.0046,23.2014,16.2905,1.4075,0,0,0,0,0,0,7,0.4204,0,0,2.2002,0.1901,0,0,7.6115,88.0961,1190,159,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1729,267.5176,4966.85
8129,29,2024-10-21 00:00:00.000,14030730,198.01,198.07,2211.6445,2217.2515,92.1622,0.65,2.1206,24.544,17,1.4688,0,0,0,0,0,0,7.88,0.4725,0,0,2.2002,0.1901,0,0,7.7276,89.4398,1202,9,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2935,275.2452,4966.85
8130,29,2024-10-22 00:00:00.000,14030801,197.94,198.01,2205.255,2211.6445,91.99,0.7,1.2334,14.2755,17,1.4688,0,0,0,0,0,0,7.88,0.5079,0,0,2.2002,0.1901,0,0,7.6229,88.228,1161,136,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5269,282.8681,4966.85
8131,29,2024-10-23 00:00:00.000,14030802,197.87,197.94,2198.8904,2205.255,91.8208,0.7,1.2405,14.3576,17,1.4688,0,0,0,0,0,0,7,0.4503,0,0,2.2002,0.1901,0,0,7.6051,88.022,1177,116,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7674,290.4732,4966.85
8132,29,2024-10-24 00:00:00.000,14030803,197.79,197.87,2191.6167,2198.8904,91.6273,0.7,0.4704,5.4444,17,1.4688,0,0,0,0,0,0,7,0.4494,0,0,2.2002,0.1901,0,0,7.7441,89.6308,1191,246,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2378,298.2173,4966.85
8133,29,2024-10-25 00:00:00.000,14030804,197.72,197.79,2185.2524,2191.6167,91.4581,0.7,1.2291,14.2257,17,1.4688,0,0,0,0,0,0,6.13,0.3928,0,0,2.2002,0.1901,0,0,7.5934,87.8866,1188,194,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4669,305.8107,4966.85
8134,29,2024-10-26 00:00:00.000,14030805,197.65,197.72,2178.888,2185.2524,91.2888,0.7,1.3034,15.0856,17,1.4688,0,0,0,0,0,0,5.25,0.3358,0,0,2.2002,0.1901,0,0,7.6678,88.7477,1218,234,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7703,313.4785,4966.85
8135,29,2024-10-27 00:00:00.000,14030806,197.58,197.65,2172.5237,2178.888,91.1195,0.7,1.8754,21.706,16.5405,1.4291,0,0,0,0,0,0,4.38,0.2796,0,0,2.2002,0.1901,0,0,8.2397,95.3669,1354,353,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6457,321.7182,4966.85
8136,29,2024-10-28 00:00:00.000,14030807,197.52,197.58,2167.0684,2172.5237,90.9745,0.7,1.779,20.5903,14.4398,1.2476,0,0,0,0,0,0,2.63,0.1676,0,0,2.2002,0.1901,0,0,7.2343,83.7303,1194,318,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4247,328.9525,4966.85
8137,29,2024-10-29 00:00:00.000,14030808,197.48,197.52,2163.4316,2167.0684,90.8777,0.7,3.9446,45.6551,14.9896,1.2951,0,0,0,0,0,0,5.25,0.3342,0,0,2.2002,0.1901,0,0,7.5814,87.7477,1191,304,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3693,336.5339,4966.85
8138,29,2024-10-30 00:00:00.000,14030809,197.42,197.48,2157.9763,2163.4316,90.7327,0.7,2.2896,26.5,16.5,1.4256,0,0,0,0,0,0,6.13,0.3896,0,0,2.2002,0.1901,0,0,7.7449,89.64,1195,332,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6589,344.2788,4966.85
8139,29,2024-10-31 00:00:00.000,14030810,197.36,197.42,2152.5212,2157.9763,90.5876,0.7,2.1141,24.4688,16.5,1.4256,0,0,0,0,0,0,5.25,0.3332,0,0,2.2002,0.1901,0,0,7.5692,87.6065,1187,253,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.773,351.848,4966.85
8140,29,2024-11-01 00:00:00.000,14030811,197.29,197.36,2146.1567,2152.5212,90.4183,0.7,1.128,13.0556,16.5,1.4256,0,0,0,0,0,0,3.42,0.2167,0,0,2.2002,0.1901,0,0,7.4925,86.7187,1207,257,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.901,359.3405,4966.85
8141,29,2024-11-02 00:00:00.000,14030812,197.22,197.29,2139.7925,2146.1567,90.2491,0.7,1.3951,16.147,16.5,1.4256,0,0,0,0,0,0,4.38,0.277,0,0,2.2002,0.1901,0,0,7.7593,89.8067,1214,391,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.2961,367.0998,4966.85
8142,29,2024-11-03 00:00:00.000,14030813,197.16,197.22,2134.3372,2139.7925,90.104,0.7,1.5091,17.4664,6.5301,0.5642,0,0,0,0,0,0,3.5,0.2209,0,0,2.2002,0.1901,0,0,6.9644,80.6065,1270,325,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8052,374.0642,4966.85
8143,29,2024-11-04 00:00:00.000,14030814,197.15,197.16,2133.428,2134.3372,90.0798,0.7,5.1423,59.5174,0,0,0,0,0,0,0,0,0,0,0,0,2.2002,0.1901,0,0,6.0515,70.0405,1246,347,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9475,380.1157,4966.85
8144,29,2024-11-05 00:00:00.000,14030815,197.1,197.15,2128.882,2133.428,89.9589,0.7,3.3266,38.5023,3.5,0.3024,0,0,0,0,0,0,2.63,0.1657,0,0,2.2002,0.1901,0,0,7.8726,91.1181,1531,361,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2741,387.9883,4966.85
8145,29,2024-11-06 00:00:00.000,14030816,197.04,197.1,2123.4268,2128.882,89.8138,0.7,2.7965,32.3669,7,0.6048,0,0,0,0,0,0,2.63,0.1655,0,0,2.2002,0.1901,0,0,8.2517,95.5058,1545,340,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0706,396.24,4966.85
8146,29,2024-11-07 00:00:00.000,14030817,196.98,197.04,2118.0195,2123.4268,89.6691,0.7,2.8807,33.3414,7,0.6048,0,0,0,0,0,0,3.5,0.2199,0,0,2.2002,0.1901,0,0,8.288,95.9259,1540,322,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9513,404.528,4966.85
8147,29,2024-11-08 00:00:00.000,14030818,196.91,196.98,2111.8232,2118.0195,89.5013,0.7,2.314,26.7824,7,0.6048,0,0,0,0,0,0,4.38,0.2747,0,0,2.2002,0.1901,0,0,8.5103,98.4988,1570,264,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2653,413.0383,4966.85
8148,29,2024-11-09 00:00:00.000,14030819,196.84,196.91,2105.6267,2111.8232,89.3334,0.7,3.2456,37.5648,10.4398,0.902,0,0,0,0,0,0,5.25,0.3286,0,0,2.2002,0.1901,0,0,9.4421,109.2836,1703,421,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5109,422.4804,4966.85
8149,29,2024-11-10 00:00:00.000,14030820,196.75,196.84,2097.66,2105.6267,89.1176,0.7,4.7574,55.0625,12,1.0368,0,0,0,0,0,0,3.5,0.2186,0,0,2.2002,0.1901,0,0,12.7241,147.2697,2377,586,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2683,435.2045,4966.85
8150,29,2024-11-11 00:00:00.000,14030821,196.63,196.75,2087.0376,2097.66,88.8298,0.7,2.4069,27.8576,12.8299,1.1085,0,0,0,0,0,0,9.63,0.5998,0,0,2.2002,0.1901,0,0,13.0293,150.8021,2350,706,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6752,448.2338,4966.85
